Time,PPG,ECG,resp
0.784,0.481915934,-0.105882353,0.225092251
0.792,0.472140762,-0.117647059,0.226322263
0.8,0.461388074,-0.105882353,0.226322263
0.808,0.450635386,-0.117647059,0.227552276
0.816,0.440860215,-0.101960784,0.227552276
0.824,0.431085044,-0.101960784,0.227552276
0.832,0.42228739,-0.08627451,0.226322263
0.84,0.413489736,-0.07254902,0.226322263
0.848,0.405669599,-0.041176471,0.225092251
0.856,0.397849462,-0.02745098,0.223862239
0.864,0.391006843,0.01372549,0.222632226
0.872,0.383186706,0.033333333,0.221402214
0.88,0.377321603,0.074509804,0.220172202
0.888,0.3714565,0.094117647,0.218942189
0.896,0.366568915,0.133333333,0.217712177
0.904,0.360703812,0.158823529,0.217712177
0.912,0.35483871,0.178431373,0.216482165
0.92,0.348973607,0.168627451,0.216482165
0.928,0.342130987,0.164705882,0.215252153
0.936,0.336265885,0.149019608,0.215252153
0.944,0.329423265,0.123529412,0.215252153
0.952,0.323558162,0.109803922,0.215252153
0.96,0.316715543,0.084313725,0.216482165
0.968,0.31085044,0.074509804,0.216482165
0.976,0.304985337,0.062745098,0.216482165
0.984,0.299120235,0.068627451,0.217712177
0.992,0.294232649,0.039215686,0.217712177
1,0.290322581,0.043137255,0.217712177
1.008,0.287390029,0.029411765,0.218942189
1.016,0.283479961,0.043137255,0.218942189
1.024,0.28054741,0.043137255,0.218942189
1.032,0.277614858,0.058823529,0.218942189
1.04,0.275659824,0.049019608,0.218942189
1.048,0.274682307,0.062745098,0.217712177
1.056,0.275659824,0.049019608,0.217712177
1.064,0.279569892,0.062745098,0.216482165
1.072,0.286412512,0.052941176,0.216482165
1.08,0.298142717,0.052941176,0.216482165
1.088,0.315738025,0.033333333,0.216482165
1.096,0.339198436,0.029411765,0.216482165
1.104,0.363636364,0.017647059,0.215252153
1.112,0.391006843,0.01372549,0.21402214
1.12,0.424242424,0.023529412,0.210332103
1.128,0.462365591,0.01372549,0.207872079
1.136,0.501466276,0.023529412,0.204182042
1.144,0.539589443,0.003921569,0.200492005
1.152,0.575757576,0.007843137,0.195571956
1.16,0.608993157,-0.005882353,0.190651907
1.168,0.637341153,-0.001960784,0.185731857
1.176,0.661779081,-0.011764706,0.18204182
1.184,0.681329423,-0.001960784,0.177121771
1.192,0.696969697,-0.011764706,0.172201722
1.2,0.709677419,-0.005882353,0.166051661
1.208,0.716520039,-0.02745098,0.161131611
1.216,0.71945259,-0.021568627,0.15498155
1.224,0.722385142,-0.02745098,0.148831488
1.232,0.722385142,0.003921569,0.142681427
1.24,0.720430108,0.068627451,0.136531365
1.248,0.716520039,0.219607843,0.130381304
1.256,0.711632454,0.339215686,0.124231242
1.264,0.703812317,0.358823529,0.120541205
1.272,0.694037146,-0.22745098,0.115621156
1.28,0.68230694,-0.488235294,0.113161132
1.288,0.669599218,-0.407843137,0.110701107
1.296,0.653958944,-0.217647059,0.108241082
1.304,0.638318671,-0.147058824,0.10701107
1.312,0.622678397,-0.12745098,0.105781058
1.32,0.60801564,-0.121568627,0.104551046
1.328,0.591397849,-0.131372549,0.103321033
1.336,0.573802542,-0.117647059,0.103321033
1.344,0.557184751,-0.121568627,0.103321033
1.352,0.539589443,-0.117647059,0.103321033
1.36,0.522971652,-0.12745098,0.103321033
1.368,0.506353861,-0.117647059,0.102091021
1.376,0.490713587,-0.131372549,0.102091021
1.384,0.476050831,-0.121568627,0.102091021
1.392,0.462365591,-0.12745098,0.100861009
1.4,0.449657869,-0.117647059,0.099630996
1.408,0.437927664,-0.12745098,0.098400984
1.416,0.427174976,-0.121568627,0.095940959
1.424,0.418377322,-0.12745098,0.094710947
1.432,0.410557185,-0.117647059,0.093480935
1.44,0.402737048,-0.121568627,0.092250923
1.448,0.393939394,-0.101960784,0.09102091
1.456,0.387096774,-0.096078431,0.088560886
1.464,0.379276637,-0.07254902,0.086100861
1.472,0.3714565,-0.047058824,0.083640836
1.48,0.364613881,-0.005882353,0.0799508
1.488,0.357771261,0.023529412,0.078720787
1.496,0.351906158,0.049019608,0.076260763
1.504,0.345063539,0.068627451,0.076260763
1.512,0.338220919,0.109803922,0.07503075
1.52,0.333333333,0.133333333,0.07503075
1.528,0.328445748,0.164705882,0.07503075
1.536,0.322580645,0.158823529,0.076260763
1.544,0.316715543,0.154901961,0.077490775
1.552,0.309872923,0.133333333,0.077490775
1.56,0.30400782,0.11372549,0.078720787
1.568,0.298142717,0.098039216,0.078720787
1.576,0.292277615,0.074509804,0.0799508
1.584,0.286412512,0.058823529,0.0799508
1.592,0.28054741,0.039215686,0.081180812
1.6,0.275659824,0.052941176,0.082410824
1.608,0.270772239,0.039215686,0.083640836
1.616,0.26686217,0.043137255,0.084870849
1.624,0.263929619,0.029411765,0.086100861
1.632,0.261974585,0.039215686,0.088560886
1.64,0.259042033,0.039215686,0.09102091
1.648,0.257086999,0.062745098,0.092250923
1.656,0.255131965,0.049019608,0.094710947
1.664,0.254154448,0.068627451,0.095940959
1.672,0.255131965,0.062745098,0.098400984
1.68,0.257086999,0.074509804,0.099630996
1.688,0.262952102,0.078431373,0.100861009
1.696,0.271749756,0.068627451,0.102091021
1.704,0.284457478,0.074509804,0.104551046
1.712,0.30400782,0.043137255,0.105781058
1.72,0.328445748,0.033333333,0.10701107
1.728,0.353861193,0.023529412,0.108241082
1.736,0.381231672,0.043137255,0.109471095
1.744,0.41544477,0.007843137,0.110701107
1.752,0.45259042,0.007843137,0.111931119
1.76,0.491691105,0.029411765,0.113161132
1.768,0.528836755,0.003921569,0.114391144
1.776,0.56402737,-0.001960784,0.115621156
1.784,0.596285435,0.017647059,0.116851169
1.792,0.623655914,-0.015686275,0.116851169
1.8,0.647116325,0.003921569,0.116851169
1.808,0.66568915,0.007843137,0.116851169
1.816,0.680351906,-0.001960784,0.116851169
1.824,0.691104594,0.007843137,0.115621156
1.832,0.696969697,0.003921569,0.115621156
1.84,0.699902248,-0.021568627,0.115621156
1.848,0.700879765,0.01372549,0.114391144
1.856,0.699902248,-0.001960784,0.114391144
1.864,0.696969697,0.052941176,0.113161132
1.872,0.692082111,0.149019608,0.113161132
1.88,0.684261975,0.284313725,0.114391144
1.888,0.675464321,0.339215686,0.115621156
1.896,0.663734115,-0.005882353,0.116851169
1.904,0.651026393,-0.382352941,0.119311193
1.912,0.636363636,-0.488235294,0.121771218
1.92,0.620723363,-0.337254902,0.125461255
1.928,0.604105572,-0.166666667,0.129151292
1.936,0.588465298,-0.121568627,0.134071341
1.944,0.573802542,-0.141176471,0.13899139
1.952,0.557184751,-0.096078431,0.143911439
1.96,0.539589443,-0.096078431,0.148831488
1.968,0.521994135,-0.111764706,0.15498155
1.976,0.505376344,-0.101960784,0.159901599
1.984,0.48973607,-0.096078431,0.164821648
1.992,0.474095797,-0.096078431,0.169741697
2,0.45943304,-0.082352941,0.174661747
2.008,0.445747801,-0.111764706,0.180811808
2.016,0.433040078,-0.096078431,0.185731857
2.024,0.421309873,-0.117647059,0.190651907
2.032,0.409579668,-0.08627451,0.195571956
2.04,0.398826979,-0.105882353,0.201722017
2.048,0.391006843,-0.096078431,0.207872079
2.056,0.384164223,-0.111764706,0.212792128
2.064,0.376344086,-0.08627451,0.218942189
2.072,0.369501466,-0.076470588,0.225092251
2.08,0.362658847,-0.096078431,0.2300123
2.088,0.355816227,-0.056862745,0.236162362
2.096,0.349951124,-0.021568627,0.241082411
2.104,0.344086022,-0.005882353,0.24600246
2.112,0.338220919,0.043137255,0.250922509
2.12,0.332355816,0.062745098,0.257072571
2.128,0.327468231,0.11372549,0.26199262
2.136,0.321603128,0.139215686,0.266912669
2.144,0.316715543,0.174509804,0.271832718
2.152,0.312805474,0.203921569,0.276752768
2.16,0.308895406,0.2,0.281672817
2.168,0.304985337,0.209803922,0.286592866
2.176,0.300097752,0.184313725,0.291512915
2.184,0.295210166,0.168627451,0.296432964
2.192,0.290322581,0.143137255,0.300123001
2.2,0.285434995,0.129411765,0.303813038
2.208,0.28054741,0.109803922,0.307503075
2.216,0.276637341,0.103921569,0.312423124
2.224,0.272727273,0.088235294,0.316113161
2.232,0.268817204,0.084313725,0.319803198
2.24,0.265884653,0.068627451,0.323493235
2.248,0.262952102,0.078431373,0.328413284
2.256,0.261974585,0.068627451,0.333333333
2.264,0.260997067,0.084313725,0.338253383
2.272,0.26001955,0.074509804,0.343173432
2.28,0.26001955,0.088235294,0.348093481
2.288,0.259042033,0.094117647,0.35301353
2.296,0.26001955,0.094117647,0.359163592
2.304,0.260997067,0.098039216,0.364083641
2.312,0.262952102,0.094117647,0.36900369
2.32,0.26686217,0.098039216,0.372693727
2.328,0.271749756,0.094117647,0.377613776
2.336,0.279569892,0.098039216,0.381303813
2.344,0.290322581,0.078431373,0.38499385
2.352,0.306940371,0.062745098,0.389913899
2.36,0.323558162,0.043137255,0.393603936
2.368,0.344086022,0.039215686,0.398523985
2.376,0.3714565,0.029411765,0.403444034
2.384,0.402737048,0.043137255,0.408364084
2.392,0.436950147,0.029411765,0.412054121
2.4,0.47311828,0.033333333,0.415744157
2.408,0.508308895,0.017647059,0.419434194
2.416,0.541544477,0.01372549,0.420664207
2.424,0.571847507,-0.001960784,0.423124231
2.432,0.599217986,0.007843137,0.423124231
2.44,0.62170088,-0.001960784,0.423124231
2.448,0.640273705,0.007843137,0.420664207
2.456,0.654936461,-0.005882353,0.419434194
2.464,0.664711632,0.003921569,0.415744157
2.472,0.670576735,-0.005882353,0.412054121
2.48,0.674486804,-0.001960784,0.408364084
2.488,0.676441838,-0.005882353,0.404674047
2.496,0.675464321,0.029411765,0.40098401
2.504,0.672531769,0.123529412,0.397293973
2.512,0.666666667,0.268627451,0.392373924
2.52,0.65884653,0.380392157,0.388683887
2.528,0.649071359,0.154901961,0.38499385
2.536,0.636363636,-0.337254902,0.382533825
2.544,0.622678397,-0.47254902,0.380073801
2.552,0.60801564,-0.32745098,0.377613776
2.56,0.592375367,-0.182352941,0.376383764
2.568,0.57771261,-0.137254902,0.375153752
2.576,0.563049853,-0.141176471,0.373923739
2.584,0.54740958,-0.137254902,0.373923739
2.592,0.530791789,-0.147058824,0.373923739
2.6,0.514173998,-0.137254902,0.373923739
2.608,0.498533724,-0.141176471,0.373923739
2.616,0.482893451,-0.137254902,0.373923739
2.624,0.467253177,-0.141176471,0.373923739
2.632,0.451612903,-0.131372549,0.373923739
2.64,0.436950147,-0.141176471,0.373923739
2.648,0.424242424,-0.131372549,0.372693727
2.656,0.412512219,-0.141176471,0.372693727
2.664,0.401759531,-0.131372549,0.372693727
2.672,0.393939394,-0.141176471,0.371463715
2.68,0.386119257,-0.12745098,0.371463715
2.688,0.37829912,-0.137254902,0.36900369
2.696,0.3714565,-0.117647059,0.367773678
2.704,0.363636364,-0.121568627,0.365313653
2.712,0.356793744,-0.101960784,0.364083641
2.72,0.349951124,-0.092156863,0.360393604
2.728,0.343108504,-0.060784314,0.357933579
2.736,0.337243402,-0.037254902,0.355473555
2.744,0.331378299,-0.001960784,0.35301353
2.752,0.326490714,0.033333333,0.351783518
2.76,0.321603128,0.068627451,0.350553506
2.768,0.316715543,0.098039216,0.349323493
2.776,0.312805474,0.129411765,0.348093481
2.784,0.309872923,0.158823529,0.348093481
2.792,0.305962854,0.168627451,0.348093481
2.8,0.303030303,0.178431373,0.348093481
2.808,0.299120235,0.154901961,0.348093481
2.816,0.295210166,0.139215686,0.348093481
2.824,0.291300098,0.11372549,0.349323493
2.832,0.287390029,0.109803922,0.349323493
2.84,0.284457478,0.078431373,0.350553506
2.848,0.281524927,0.074509804,0.350553506
2.856,0.279569892,0.058823529,0.350553506
2.864,0.276637341,0.052941176,0.349323493
2.872,0.275659824,0.043137255,0.349323493
2.88,0.274682307,0.049019608,0.348093481
2.888,0.275659824,0.043137255,0.348093481
2.896,0.275659824,0.052941176,0.346863469
2.904,0.275659824,0.043137255,0.345633456
2.912,0.275659824,0.058823529,0.345633456
2.92,0.276637341,0.062745098,0.344403444
2.928,0.277614858,0.052941176,0.344403444
2.936,0.279569892,0.062745098,0.343173432
2.944,0.283479961,0.049019608,0.343173432
2.952,0.289345064,0.058823529,0.341943419
2.96,0.298142717,0.043137255,0.340713407
2.968,0.311827957,0.029411765,0.339483395
2.976,0.331378299,0.023529412,0.338253383
2.984,0.355816227,0.033333333,0.33702337
2.992,0.382209189,0.023529412,0.335793358
3,0.409579668,0.033333333,0.333333333
3.008,0.444770283,0.023529412,0.330873309
3.016,0.483870968,0.017647059,0.329643296
3.024,0.522971652,-0.001960784,0.327183272
3.032,0.562072336,0.003921569,0.323493235
3.04,0.598240469,-0.005882353,0.32103321
3.048,0.630498534,-0.001960784,0.317343173
3.056,0.65884653,-0.015686275,0.313653137
3.064,0.68230694,-0.005882353,0.3099631
3.072,0.701857283,-0.021568627,0.30504305
3.08,0.716520039,-0.001960784,0.301353014
3.088,0.727272727,-0.011764706,0.297662977
3.096,0.73313783,-0.001960784,0.292742927
3.104,0.736070381,-0.001960784,0.287822878
3.112,0.737047898,0.058823529,0.284132841
3.12,0.736070381,0.188235294,0.279212792
3.128,0.73313783,0.335294118,0.274292743
3.136,0.728250244,0.384313725,0.269372694
3.144,0.721407625,-0.096078431,0.265682657
3.152,0.711632454,-0.456862745,0.26199262
3.16,0.700879765,-0.468627451,0.258302583
3.168,0.688172043,-0.211764706,0.257072571
3.176,0.673509286,-0.131372549,0.254612546
3.184,0.657869013,-0.121568627,0.253382534
3.192,0.641251222,-0.121568627,0.252152522
3.2,0.625610948,-0.117647059,0.250922509
3.208,0.609970674,-0.121568627,0.249692497
3.216,0.592375367,-0.111764706,0.249692497
3.224,0.575757576,-0.121568627,0.248462485
3.232,0.558162268,-0.117647059,0.248462485
3.24,0.541544477,-0.121568627,0.249692497
3.248,0.525904203,-0.105882353,0.248462485
3.256,0.51026393,-0.121568627,0.248462485
3.264,0.495601173,-0.111764706,0.247232472
3.272,0.481915934,-0.121568627,0.247232472
3.28,0.469208211,-0.111764706,0.247232472
3.288,0.457478006,-0.12745098,0.247232472
3.296,0.446725318,-0.121568627,0.247232472
3.304,0.437927664,-0.117647059,0.247232472
3.312,0.430107527,-0.121568627,0.247232472
3.32,0.42228739,-0.105882353,0.247232472
3.328,0.414467253,-0.08627451,0.24600246
3.336,0.406647116,-0.076470588,0.24600246
3.344,0.399804497,-0.047058824,0.244772448
3.352,0.39198436,-0.011764706,0.243542435
3.36,0.38514174,0.01372549,0.241082411
3.368,0.37829912,0.043137255,0.239852399
3.376,0.3714565,0.078431373,0.238622386
3.384,0.364613881,0.11372549,0.236162362
3.392,0.357771261,0.139215686,0.234932349
3.4,0.350928641,0.164705882,0.232472325
3.408,0.346041056,0.158823529,0.231242312
3.416,0.34115347,0.174509804,0.2300123
3.424,0.336265885,0.143137255,0.228782288
3.432,0.329423265,0.129411765,0.227552276
3.44,0.323558162,0.098039216,0.225092251
3.448,0.316715543,0.094117647,0.223862239
3.456,0.31085044,0.068627451,0.222632226
3.464,0.30400782,0.074509804,0.220172202
3.472,0.298142717,0.043137255,0.217712177
3.48,0.292277615,0.039215686,0.216482165
3.488,0.286412512,0.033333333,0.21402214
3.496,0.281524927,0.043137255,0.211562116
3.504,0.276637341,0.029411765,0.209102091
3.512,0.27370479,0.049019608,0.206642066
3.52,0.271749756,0.043137255,0.204182042
3.528,0.270772239,0.058823529,0.200492005
3.536,0.269794721,0.062745098,0.19803198
3.544,0.269794721,0.049019608,0.195571956
3.552,0.272727273,0.062745098,0.193111931
3.56,0.278592375,0.049019608,0.190651907
3.568,0.288367546,0.058823529,0.188191882
3.576,0.30400782,0.039215686,0.184501845
3.584,0.325513196,0.017647059,0.180811808
3.592,0.352883675,0.01372549,0.177121771
3.6,0.38514174,0.029411765,0.172201722
3.608,0.42228739,0.023529412,0.167281673
3.616,0.455522972,0.033333333,0.161131611
3.624,0.486803519,0.007843137,0.15498155
3.632,0.521994135,0.017647059,0.150061501
3.64,0.557184751,0.023529412,0.143911439
3.648,0.590420332,0.01372549,0.13899139
3.656,0.619745846,-0.015686275,0.134071341
3.664,0.64516129,0.01372549,0.129151292
3.672,0.66568915,-0.011764706,0.125461255
3.68,0.683284457,-0.001960784,0.120541205
3.688,0.69599218,0.003921569,0.116851169
3.696,0.705767351,-0.001960784,0.111931119
3.704,0.711632454,-0.011764706,0.108241082
3.712,0.714565005,-0.001960784,0.104551046
3.72,0.713587488,-0.001960784,0.100861009
3.728,0.710654936,0.033333333,0.095940959
3.736,0.706744868,0.139215686,0.092250923
3.744,0.700879765,0.274509804,0.088560886
3.752,0.693059629,0.339215686,0.083640836
3.76,0.684261975,0.058823529,0.082410824
3.768,0.672531769,-0.343137255,0.0799508
3.776,0.659824047,-0.482352941,0.0799508
3.784,0.646138807,-0.356862745,0.081180812
3.792,0.630498534,-0.192156863,0.082410824
3.8,0.61485826,-0.121568627,0.083640836
3.808,0.597262952,-0.117647059,0.086100861
3.816,0.580645161,-0.096078431,0.088560886
3.824,0.56402737,-0.101960784,0.09102091
3.832,0.549364614,-0.082352941,0.093480935
3.84,0.53372434,-0.111764706,0.095940959
3.848,0.518084066,-0.101960784,0.098400984
3.856,0.502443793,-0.111764706,0.100861009
3.864,0.486803519,-0.092156863,0.103321033
3.872,0.472140762,-0.096078431,0.105781058
3.88,0.458455523,-0.101960784,0.108241082
3.888,0.445747801,-0.121568627,0.110701107
3.896,0.434017595,-0.08627451,0.114391144
3.904,0.423264907,-0.121568627,0.116851169
3.912,0.412512219,-0.101960784,0.119311193
3.92,0.402737048,-0.111764706,0.12300123
3.928,0.394916911,-0.117647059,0.125461255
3.936,0.388074291,-0.096078431,0.129151292
3.944,0.381231672,-0.076470588,0.131611316
3.952,0.374389052,-0.07254902,0.134071341
3.96,0.366568915,-0.076470588,0.136531365
3.968,0.359726295,-0.011764706,0.13899139
3.976,0.352883675,0.039215686,0.140221402
3.984,0.346041056,0.062745098,0.142681427
3.992,0.339198436,0.088235294,0.146371464
4,0.332355816,0.133333333,0.148831488
4.008,0.326490714,0.143137255,0.152521525
4.016,0.319648094,0.178431373,0.156211562
4.024,0.313782991,0.209803922,0.159901599
4.032,0.308895406,0.184313725,0.163591636
4.04,0.30400782,0.154901961,0.167281673
4.048,0.299120235,0.133333333,0.17097171
4.056,0.294232649,0.119607843,0.174661747
4.064,0.288367546,0.139215686,0.178351784
4.072,0.283479961,0.074509804,0.180811808
4.08,0.278592375,0.084313725,0.184501845
4.088,0.272727273,0.058823529,0.188191882
4.096,0.267839687,0.068627451,0.193111931
4.104,0.263929619,0.039215686,0.196801968
4.112,0.259042033,0.033333333,0.201722017
4.12,0.256109482,0.068627451,0.207872079
4.128,0.252199413,0.033333333,0.21402214
4.136,0.250244379,0.052941176,0.220172202
4.144,0.249266862,0.043137255,0.225092251
4.152,0.250244379,0.039215686,0.231242312
4.16,0.250244379,0.084313725,0.237392374
4.168,0.251221896,0.068627451,0.243542435
4.176,0.254154448,0.052941176,0.248462485
4.184,0.258064516,0.088235294,0.254612546
4.192,0.265884653,0.068627451,0.259532595
4.2,0.276637341,0.074509804,0.265682657
4.208,0.292277615,0.068627451,0.270602706
4.216,0.312805474,0.084313725,0.276752768
4.224,0.339198436,0.043137255,0.282902829
4.232,0.370478983,0.068627451,0.289052891
4.24,0.405669599,0.033333333,0.29397294
4.248,0.437927664,0.039215686,0.300123001
4.256,0.468230694,0.023529412,0.30504305
4.264,0.501466276,0.043137255,0.311193112
4.272,0.535679374,0.039215686,0.316113161
4.28,0.566959922,0.049019608,0.32103321
4.288,0.595307918,0.023529412,0.327183272
4.296,0.620723363,0.033333333,0.332103321
4.304,0.641251222,0.01372549,0.33702337
4.312,0.656891496,0.043137255,0.341943419
4.32,0.669599218,0.033333333,0.346863469
4.328,0.678396872,0.039215686,0.351783518
4.336,0.684261975,0.023529412,0.355473555
4.344,0.686217009,0.017647059,0.359163592
4.352,0.685239492,0.029411765,0.362853629
4.36,0.681329423,0.058823529,0.367773678
4.368,0.676441838,0.123529412,0.371463715
4.376,0.669599218,0.264705882,0.375153752
4.384,0.660801564,0.394117647,0.378843788
4.392,0.649071359,0.2,0.383763838
4.4,0.636363636,-0.231372549,0.387453875
4.408,0.622678397,-0.423529412,0.392373924
4.416,0.607038123,-0.37254902,0.398523985
4.424,0.590420332,-0.17254902,0.403444034
4.432,0.572825024,-0.092156863,0.408364084
4.44,0.556207234,-0.096078431,0.413284133
4.448,0.538611926,-0.082352941,0.418204182
4.456,0.523949169,-0.076470588,0.423124231
4.464,0.51026393,-0.050980392,0.426814268
4.472,0.495601173,-0.076470588,0.430504305
4.48,0.479960899,-0.07254902,0.43296433
4.488,0.46627566,-0.07254902,0.435424354
4.496,0.45259042,-0.07254902,0.436654367
4.504,0.438905181,-0.08627451,0.439114391
4.512,0.427174976,-0.07254902,0.440344403
4.52,0.416422287,-0.076470588,0.441574416
4.528,0.405669599,-0.07254902,0.442804428
4.536,0.396871945,-0.092156863,0.44403444
4.544,0.388074291,-0.08627451,0.44403444
4.552,0.380254154,-0.08627451,0.445264453
4.56,0.374389052,-0.07254902,0.445264453
4.568,0.368523949,-0.066666667,0.445264453
4.576,0.363636364,-0.07254902,0.445264453
4.584,0.357771261,-0.047058824,0.445264453
4.592,0.351906158,-0.050980392,0.445264453
4.6,0.347018573,-0.005882353,0.44403444
4.608,0.342130987,0.029411765,0.442804428
4.616,0.336265885,0.058823529,0.441574416
4.624,0.331378299,0.094117647,0.441574416
4.632,0.326490714,0.123529412,0.440344403
4.64,0.321603128,0.149019608,0.439114391
4.648,0.316715543,0.184313725,0.439114391
4.656,0.311827957,0.184313725,0.437884379
4.664,0.307917889,0.188235294,0.437884379
4.672,0.304985337,0.168627451,0.437884379
4.68,0.302052786,0.164705882,0.437884379
4.688,0.298142717,0.139215686,0.439114391
4.696,0.293255132,0.129411765,0.439114391
4.704,0.289345064,0.098039216,0.440344403
4.712,0.284457478,0.094117647,0.441574416
4.72,0.28054741,0.068627451,0.442804428
4.728,0.276637341,0.074509804,0.44403444
4.736,0.272727273,0.058823529,0.445264453
4.744,0.269794721,0.062745098,0.446494465
4.752,0.26686217,0.052941176,0.44895449
4.76,0.264907136,0.062745098,0.450184502
4.768,0.263929619,0.052941176,0.452644526
4.776,0.263929619,0.062745098,0.455104551
4.784,0.263929619,0.068627451,0.457564576
4.792,0.264907136,0.068627451,0.4600246
4.8,0.265884653,0.078431373,0.462484625
4.808,0.26686217,0.068627451,0.464944649
4.816,0.269794721,0.084313725,0.466174662
4.824,0.27370479,0.068627451,0.467404674
4.832,0.28054741,0.078431373,0.467404674
4.84,0.289345064,0.052941176,0.467404674
4.848,0.30400782,0.058823529,0.467404674
4.856,0.322580645,0.039215686,0.467404674
4.864,0.347018573,0.043137255,0.466174662
4.872,0.372434018,0.033333333,0.466174662
4.88,0.398826979,0.029411765,0.463714637
4.888,0.432062561,0.01372549,0.462484625
4.896,0.468230694,0.023529412,0.458794588
4.904,0.504398827,-0.001960784,0.456334563
4.912,0.54056696,0.003921569,0.452644526
4.92,0.573802542,-0.011764706,0.44895449
4.928,0.603128055,-0.001960784,0.445264453
4.936,0.629521017,-0.011764706,0.442804428
4.944,0.651026393,-0.001960784,0.437884379
4.952,0.668621701,-0.005882353,0.434194342
4.96,0.68230694,-0.001960784,0.42804428
4.968,0.691104594,0.003921569,0.423124231
4.976,0.696969697,-0.001960784,0.418204182
