Time,PPG,ECG,resp
600.56,0.578690127,0.390625,0.245356794
600.568,0.573802542,0.400390625,0.247311828
600.576,0.568914956,0.400390625,0.249266862
600.584,0.56402737,0.41015625,0.251221896
600.592,0.558162268,0.416015625,0.253176931
600.6,0.553274682,0.42578125,0.255131965
600.608,0.548387097,0.4453125,0.257086999
600.616,0.543499511,0.470703125,0.259042033
600.624,0.537634409,0.5,0.260997067
600.632,0.531769306,0.53515625,0.263929619
600.64,0.524926686,0.57421875,0.265884653
600.648,0.517106549,0.625,0.267839687
600.656,0.51026393,0.66015625,0.269794721
600.664,0.502443793,0.6953125,0.272727273
600.672,0.495601173,0.724609375,0.274682307
600.68,0.48973607,0.75,0.276637341
600.688,0.482893451,0.765625,0.278592375
600.696,0.477028348,0.75390625,0.28054741
600.704,0.472140762,0.744140625,0.282502444
600.712,0.467253177,0.720703125,0.283479961
600.72,0.463343109,0.6796875,0.285434995
600.728,0.45943304,0.640625,0.285434995
600.736,0.455522972,0.60546875,0.285434995
600.744,0.45259042,0.5703125,0.285434995
600.752,0.448680352,0.5390625,0.284457478
600.76,0.443792766,0.51953125,0.282502444
600.768,0.439882698,0.509765625,0.28054741
600.776,0.43597263,0.494140625,0.277614858
600.784,0.431085044,0.484375,0.274682307
600.792,0.426197458,0.470703125,0.269794721
600.8,0.421309873,0.470703125,0.265884653
600.808,0.41544477,0.470703125,0.260997067
600.816,0.410557185,0.4609375,0.256109482
600.824,0.405669599,0.46484375,0.251221896
600.832,0.400782014,0.46484375,0.246334311
600.84,0.395894428,0.46484375,0.241446725
600.848,0.391006843,0.470703125,0.237536657
600.856,0.386119257,0.470703125,0.233626588
600.864,0.381231672,0.474609375,0.230694037
600.872,0.376344086,0.48046875,0.227761486
600.88,0.372434018,0.484375,0.225806452
600.888,0.367546432,0.474609375,0.224828935
600.896,0.363636364,0.474609375,0.224828935
600.904,0.359726295,0.48046875,0.224828935
600.912,0.356793744,0.484375,0.225806452
600.92,0.355816227,0.484375,0.228739003
600.928,0.357771261,0.490234375,0.230694037
600.936,0.364613881,0.494140625,0.233626588
600.944,0.366568915,0.490234375,0.237536657
600.952,0.368523949,0.490234375,0.242424242
600.96,0.382209189,0.490234375,0.247311828
600.968,0.399804497,0.484375,0.253176931
600.976,0.417399804,0.490234375,0.259042033
600.984,0.440860215,0.494140625,0.264907136
600.992,0.468230694,0.490234375,0.270772239
601,0.50342131,0.494140625,0.276637341
601.008,0.552297165,0.484375,0.282502444
601.016,0.613880743,0.490234375,0.288367546
601.024,0.675464321,0.494140625,0.295210166
601.032,0.709677419,0.494140625,0.302052786
601.04,0.679374389,0.494140625,0.308895406
601.048,0.549364614,0.505859375,0.314760508
601.056,0.34115347,0.515625,0.321603128
601.064,0.170087977,0.5390625,0.326490714
601.072,0.085043988,0.5703125,0.331378299
601.08,0.042033236,0.60546875,0.336265885
601.088,0.020527859,0.625,0.340175953
601.096,0.009775171,0.634765625,0.344086022
601.104,0.004887586,0.599609375,0.34799609
601.112,0.001955034,0.580078125,0.350928641
601.12,0.000977517,0.564453125,0.353861193
601.128,0,0.544921875,0.356793744
601.136,0,0.5390625,0.358748778
601.144,0,0.560546875,0.359726295
601.152,0,0.57421875,0.361681329
601.16,0,0.51953125,0.362658847
601.168,0,0.474609375,0.363636364
601.176,0,0.44921875,0.364613881
601.184,0,0.439453125,0.365591398
601.192,0,0.42578125,0.366568915
601.2,0,0.42578125,0.366568915
601.208,0,0.42578125,0.367546432
601.216,0,0.419921875,0.367546432
601.224,0,0.419921875,0.367546432
601.232,0,0.42578125,0.368523949
601.24,0,0.42578125,0.368523949
601.248,0,0.474609375,0.368523949
601.256,0,0.6796875,0.368523949
601.264,0,1.00390625,0.368523949
601.272,0,1.138671875,0.369501466
601.28,0,1.119140625,0.369501466
601.288,0,1.14453125,0.370478983
601.296,0,0.435546875,0.3714565
601.304,0,0.10546875,0.372434018
601.312,0,-0.125,0.374389052
601.32,0,-0.1640625,0.375366569
601.328,0,-0.08984375,0.377321603
601.336,0,0.044921875,0.379276637
601.344,0,0.240234375,0.381231672
601.352,0,0.314453125,0.384164223
601.36,0,0.3359375,0.387096774
601.368,0,0.35546875,0.389051808
601.376,0,0.37109375,0.39198436
601.384,0,0.365234375,0.393939394
601.392,0,0.359375,0.396871945
601.4,0,0.35546875,0.399804497
601.408,0,0.359375,0.402737048
601.416,0,0.375,0.405669599
601.424,0,0.375,0.408602151
601.432,0,0.380859375,0.411534702
601.44,0,0.384765625,0.41544477
601.448,0,0.400390625,0.418377322
601.456,0,0.39453125,0.421309873
601.464,0,0.400390625,0.424242424
601.472,0,0.39453125,0.427174976
601.48,0,0.416015625,0.431085044
601.488,0,0.419921875,0.434017595
601.496,0,0.435546875,0.437927664
601.504,0,0.439453125,0.441837732
601.512,0,0.474609375,0.445747801
601.52,0,0.494140625,0.449657869
601.528,0,0.525390625,0.453567937
601.536,0,0.564453125,0.457478006
601.544,0,0.60546875,0.461388074
601.552,0,0.634765625,0.46627566
601.56,0,0.669921875,0.471163245
601.568,0,0.720703125,0.477028348
601.576,0,0.75,0.482893451
601.584,0,0.75390625,0.48973607
601.592,0,0.759765625,0.495601173
601.6,0,0.765625,0.502443793
601.608,0,0.744140625,0.508308895
601.616,0,0.69921875,0.515151515
601.624,0,0.66015625,0.520039101
601.632,0,0.634765625,0.525904203
601.64,0,0.595703125,0.529814272
601.648,0,0.564453125,0.534701857
601.656,0,0.5390625,0.537634409
601.664,0,0.515625,0.541544477
601.672,0,0.494140625,0.543499511
601.68,0,0.490234375,0.546432063
601.688,0,0.494140625,0.548387097
601.696,0,0.494140625,0.549364614
601.704,0,0.48046875,0.551319648
601.712,0,0.470703125,0.552297165
601.72,0,0.48046875,0.553274682
601.728,0,0.484375,0.554252199
601.736,0,0.490234375,0.556207234
601.744,0,0.494140625,0.558162268
601.752,0,0.470703125,0.560117302
601.76,0,0.470703125,0.563049853
601.768,0,0.494140625,0.565982405
601.776,0,0.505859375,0.569892473
601.784,0,0.494140625,0.573802542
601.792,0,0.5,0.57771261
601.8,0,0.509765625,0.581622678
601.808,0,0.515625,0.585532747
601.816,0,0.515625,0.592375367
601.824,0,0.51953125,0.599217986
601.832,0,0.515625,0.60801564
601.84,0,0.53515625,0.616813294
601.848,0,0.5,0.626588465
601.856,0,0.484375,0.635386119
601.864,0.004887586,0.51953125,0.644183773
601.872,0.025415445,0.529296875,0.653958944
601.88,0.061583578,0.51953125,0.664711632
601.888,0.107526882,0.544921875,0.675464321
601.896,0.158357771,0.515625,0.687194526
601.904,0.211143695,0.509765625,0.699902248
601.912,0.261974585,0.51953125,0.712609971
601.92,0.309872923,0.51953125,0.72629521
601.928,0.353861193,0.529296875,0.739002933
601.936,0.39198436,0.5390625,0.752688172
601.944,0.424242424,0.529296875,0.765395894
601.952,0.451612903,0.5546875,0.7771261
601.96,0.47311828,0.5703125,0.787878788
601.968,0.488758553,0.595703125,0.798631476
601.976,0.499511241,0.619140625,0.809384164
601.984,0.507331378,0.654296875,0.820136852
601.992,0.513196481,0.66015625,0.830889541
602,0.515151515,0.640625,0.841642229
602.008,0.515151515,0.609375,0.8514174
602.016,0.513196481,0.609375,0.861192571
602.024,0.507331378,0.599609375,0.869990225
602.032,0.499511241,0.58984375,0.879765396
602.04,0.488758553,0.615234375,0.88856305
602.048,0.475073314,0.599609375,0.898338221
602.056,0.45943304,0.564453125,0.908113392
602.064,0.444770283,0.53515625,0.917888563
602.072,0.428152493,0.5,0.928641251
602.08,0.409579668,0.48046875,0.938416422
602.088,0.389051808,0.46484375,0.950146628
602.096,0.367546432,0.4609375,0.960899316
602.104,0.345063539,0.474609375,0.970674487
602.112,0.323558162,0.48046875,0.981427175
602.12,0.303030303,0.46484375,0.990224829
602.128,0.283479961,0.455078125,1
602.136,0.265884653,0.470703125,1
602.144,0.250244379,0.529296875,1
602.152,0.238514174,0.689453125,1
602.16,0.228739003,0.96875,1
602.168,0.2228739,1.208984375,1
602.176,0.218963832,1.2734375,1
602.184,0.217008798,1.32421875,1
602.192,0.216031281,0.470703125,1
602.2,0.216031281,-0.0703125,1
602.208,0.217008798,-0.25390625,1
602.216,0.218963832,-0.189453125,1
602.224,0.221896383,-0.064453125,1
602.232,0.224828935,0.095703125,1
602.24,0.227761486,0.291015625,1
602.248,0.231671554,0.33984375,1
602.256,0.234604106,0.37109375,1
602.264,0.23655914,0.380859375,1
602.272,0.239491691,0.375,1
602.28,0.241446725,0.416015625,1
602.288,0.242424242,0.435546875,1
602.296,0.242424242,0.416015625,1
602.304,0.241446725,0.42578125,1
602.312,0.240469208,0.42578125,1
602.32,0.238514174,0.416015625,1
602.328,0.235581623,0.416015625,1
602.336,0.232649071,0.42578125,1
602.344,0.22971652,0.435546875,1
602.352,0.226783969,0.4296875,1
602.36,0.223851417,0.42578125,1
602.368,0.220918866,0.435546875,1
602.376,0.218963832,0.4453125,1
602.384,0.216031281,0.435546875,1
602.392,0.213098729,0.4296875,1
602.4,0.208211144,0.44921875,1
602.408,0.204301075,0.474609375,1
602.416,0.200391007,0.490234375,1
602.424,0.196480938,0.515625,1
602.432,0.193548387,0.5546875,1
602.44,0.189638319,0.58984375,1
602.448,0.18572825,0.619140625,1
602.456,0.181818182,0.654296875,1
602.464,0.177908113,0.6953125,1
602.472,0.175953079,0.724609375,1
602.48,0.171065494,0.75,1
602.488,0.166177908,0.765625,1
602.496,0.161290323,0.775390625,1
602.504,0.156402737,0.744140625,1
602.512,0.152492669,0.724609375,1
602.52,0.147605083,0.689453125,1
602.528,0.143695015,0.6640625,1
602.536,0.140762463,0.619140625,1
602.544,0.137829912,0.58984375,1
602.552,0.135874878,0.560546875,1
602.56,0.133919844,0.544921875,1
602.568,0.132942326,0.529296875,1
602.576,0.132942326,0.51953125,1
602.584,0.132942326,0.515625,1
602.592,0.131964809,0.515625,1
602.6,0.130987292,0.509765625,1
602.608,0.130009775,0.515625,1
602.616,0.130009775,0.515625,1
602.624,0.130009775,0.515625,1
602.632,0.130009775,0.51953125,1
602.64,0.130009775,0.51953125,1
602.648,0.130009775,0.515625,1
602.656,0.129032258,0.525390625,1
602.664,0.129032258,0.525390625,1
602.672,0.130009775,0.51953125,1
602.68,0.129032258,0.529296875,1
602.688,0.129032258,0.53515625,1
602.696,0.128054741,0.5390625,1
602.704,0.128054741,0.5390625,1
602.712,0.128054741,0.5390625,1
602.72,0.129032258,0.53515625,1
602.728,0.132942326,0.53515625,1
602.736,0.139784946,0.529296875,1
602.744,0.151515152,0.525390625,1
602.752,0.168132942,0.529296875,1
602.76,0.19257087,0.529296875,0.992179863
602.768,0.218963832,0.53515625,0.984359726
602.776,0.248289345,0.529296875,0.973607038
602.784,0.287390029,0.525390625,0.963831867
602.792,0.332355816,0.51953125,0.953079179
602.8,0.380254154,0.525390625,0.942326491
602.808,0.430107527,0.51953125,0.93255132
602.816,0.479960899,0.51953125,0.922776149
602.824,0.525904203,0.51953125,0.913978495
602.832,0.567937439,0.51953125,0.905180841
602.84,0.605083089,0.51953125,0.896383187
602.848,0.636363636,0.525390625,0.887585533
602.856,0.661779081,0.55078125,0.878787879
602.864,0.678396872,0.583984375,0.869990225
602.872,0.68914956,0.615234375,0.860215054
602.88,0.697947214,0.634765625,0.8514174
602.888,0.7028348,0.64453125,0.841642229
602.896,0.703812317,0.619140625,0.832844575
602.904,0.7028348,0.583984375,0.823069404
602.912,0.697947214,0.564453125,0.813294233
602.92,0.690127077,0.55078125,0.804496579
602.928,0.680351906,0.5390625,0.794721408
602.936,0.668621701,0.564453125,0.785923754
602.944,0.653958944,0.580078125,0.776148583
602.952,0.637341153,0.53515625,0.766373412
602.96,0.619745846,0.490234375,0.75659824
602.968,0.601173021,0.46484375,0.747800587
602.976,0.579667644,0.4453125,0.739002933
602.984,0.557184751,0.4296875,0.730205279
602.992,0.586510264,0.4296875,0.722385142
603,0.648093842,0.42578125,0.714565005
603.008,0.677419355,0.42578125,0.706744868
603.016,0.690127077,0.4296875,0.699902248
603.024,0.695014663,0.42578125,0.693059629
603.032,0.69599218,0.435546875,0.685239492
603.04,0.695014663,0.4296875,0.678396872
603.048,0.694037146,0.64453125,0.671554252
603.056,0.692082111,0.96875,0.664711632
603.064,0.691104594,1.134765625,0.65884653
603.072,0.690127077,1.109375,0.652981427
603.08,0.68914956,1.134765625,0.647116325
603.088,0.68914956,0.505859375,0.641251222
603.096,0.688172043,0.099609375,0.634408602
603.104,0.688172043,-0.16015625,0.6285435
603.112,0.688172043,-0.208984375,0.62170088
603.12,0.68914956,-0.119140625,0.61485826
603.128,0.68914956,-0.00390625,0.60801564
603.136,0.690127077,0.189453125,0.602150538
603.144,0.690127077,0.30078125,0.596285435
603.152,0.690127077,0.330078125,0.590420332
603.16,0.690127077,0.35546875,0.58455523
603.168,0.691104594,0.359375,0.57771261
603.176,0.691104594,0.365234375,0.57086999
603.184,0.691104594,0.35546875,0.565004888
603.192,0.691104594,0.359375,0.557184751
603.2,0.691104594,0.365234375,0.550342131
603.208,0.690127077,0.365234375,0.542521994
603.216,0.690127077,0.375,0.535679374
603.224,0.690127077,0.375,0.528836755
603.232,0.68914956,0.375,0.522971652
603.24,0.68914956,0.375,0.517106549
603.248,0.688172043,0.380859375,0.511241447
603.256,0.688172043,0.384765625,0.504398827
603.264,0.687194526,0.390625,0.498533724
603.272,0.687194526,0.39453125,0.491691105
603.28,0.686217009,0.404296875,0.484848485
603.288,0.686217009,0.419921875,0.478983382
603.296,0.685239492,0.435546875,0.47311828
603.304,0.684261975,0.4453125,0.467253177
603.312,0.684261975,0.474609375,0.462365591
603.32,0.683284457,0.5,0.458455523
603.328,0.68230694,0.544921875,0.453567937
603.336,0.68230694,0.583984375,0.450635386
603.344,0.681329423,0.625,0.446725318
603.352,0.681329423,0.669921875,0.443792766
603.36,0.680351906,0.705078125,0.439882698
603.368,0.680351906,0.740234375,0.436950147
603.376,0.679374389,0.759765625,0.434017595
603.384,0.679374389,0.775390625,0.431085044
603.392,0.678396872,0.76953125,0.428152493
603.4,0.678396872,0.744140625,0.426197458
603.408,0.677419355,0.708984375,0.423264907
603.416,0.677419355,0.67578125,0.419354839
603.424,0.677419355,0.640625,0.41544477
603.432,0.676441838,0.60546875,0.409579668
603.44,0.676441838,0.57421875,0.403714565
603.448,0.676441838,0.544921875,0.397849462
603.456,0.675464321,0.53515625,0.39198436
603.464,0.675464321,0.515625,0.38514174
603.472,0.675464321,0.494140625,0.37829912
603.48,0.675464321,0.494140625,0.369501466
603.488,0.675464321,0.490234375,0.361681329
603.496,0.675464321,0.490234375,0.350928641
603.504,0.674486804,0.484375,0.34115347
603.512,0.674486804,0.48046875,0.330400782
603.52,0.674486804,0.474609375,0.319648094
603.528,0.674486804,0.490234375,0.308895406
603.536,0.674486804,0.490234375,0.298142717
603.544,0.673509286,0.484375,0.289345064
603.552,0.673509286,0.490234375,0.279569892
603.56,0.673509286,0.494140625,0.271749756
603.568,0.673509286,0.494140625,0.262952102
603.576,0.672531769,0.5,0.256109482
603.584,0.672531769,0.5,0.249266862
603.592,0.672531769,0.505859375,0.242424242
603.6,0.671554252,0.5,0.23655914
603.608,0.671554252,0.505859375,0.231671554
603.616,0.671554252,0.5,0.226783969
603.624,0.672531769,0.5,0.2228739
603.632,0.673509286,0.494140625,0.219941349
603.64,0.675464321,0.494140625,0.218963832
603.648,0.678396872,0.5,0.217008798
603.656,0.683284457,0.494140625,0.217986315
603.664,0.687194526,0.5,0.217986315
603.672,0.692082111,0.494140625,0.218963832
603.68,0.697947214,0.494140625,0.219941349
603.688,0.703812317,0.494140625,0.220918866
603.696,0.710654936,0.490234375,0.221896383
603.704,0.717497556,0.484375,0.2228739
603.712,0.723362659,0.494140625,0.223851417
603.72,0.728250244,0.494140625,0.224828935
603.728,0.73313783,0.5,0.225806452
603.736,0.737047898,0.515625,0.226783969
603.744,0.740957967,0.560546875,0.226783969
603.752,0.742913001,0.58984375,0.227761486
603.76,0.744868035,0.619140625,0.228739003
603.768,0.744868035,0.62890625,0.228739003
603.776,0.745845552,0.599609375,0.22971652
603.784,0.745845552,0.560546875,0.22971652
603.792,0.745845552,0.5546875,0.230694037
603.8,0.744868035,0.5390625,0.22971652
603.808,0.743890518,0.5390625,0.228739003
603.816,0.742913001,0.5390625,0.227761486
603.824,0.740957967,0.560546875,0.225806452
603.832,0.739002933,0.525390625,0.223851417
603.84,0.736070381,0.48046875,0.221896383
603.848,0.73313783,0.4609375,0.219941349
603.856,0.730205279,0.435546875,0.217008798
603.864,0.727272727,0.42578125,0.215053763
603.872,0.724340176,0.419921875,0.212121212
603.88,0.721407625,0.419921875,0.210166178
603.888,0.717497556,0.42578125,0.208211144
603.896,0.713587488,0.42578125,0.204301075
603.904,0.710654936,0.42578125,0.201368524
603.912,0.706744868,0.42578125,0.198435973
603.92,0.703812317,0.455078125,0.194525904
603.928,0.700879765,0.64453125,0.191593353
603.936,0.698924731,0.96875,0.189638319
603.944,0.69599218,1.12890625,0.187683284
603.952,0.694037146,1.099609375,0.18572825
603.96,0.693059629,1.119140625,0.183773216
603.968,0.692082111,0.5,0.181818182
603.976,0.691104594,0.15625,0.17888563
603.984,0.691104594,-0.109375,0.176930596
603.992,0.690127077,-0.173828125,0.173998045
604,0.690127077,-0.103515625,0.171065494
604.008,0.690127077,0,0.168132942
604.016,0.691104594,0.189453125,0.166177908
604.024,0.691104594,0.3046875,0.163245357
604.032,0.691104594,0.330078125,0.161290323
604.04,0.691104594,0.3359375,0.159335288
604.048,0.692082111,0.349609375,0.157380254
604.056,0.692082111,0.35546875,0.15542522
604.064,0.692082111,0.35546875,0.154447703
604.072,0.692082111,0.359375,0.152492669
604.08,0.691104594,0.365234375,0.151515152
604.088,0.691104594,0.35546875,0.150537634
604.096,0.691104594,0.375,0.149560117
604.104,0.690127077,0.375,0.147605083
604.112,0.690127077,0.375,0.146627566
604.12,0.68914956,0.375,0.145650049
604.128,0.688172043,0.384765625,0.144672532
604.136,0.688172043,0.384765625,0.143695015
604.144,0.687194526,0.400390625,0.143695015
604.152,0.686217009,0.400390625,0.142717498
604.16,0.686217009,0.416015625,0.14173998
604.168,0.685239492,0.42578125,0.140762463
604.176,0.685239492,0.4453125,0.140762463
604.184,0.684261975,0.46484375,0.139784946
604.192,0.683284457,0.494140625,0.138807429
604.2,0.68230694,0.51953125,0.137829912
604.208,0.68230694,0.560546875,0.137829912
604.216,0.681329423,0.599609375,0.136852395
604.224,0.680351906,0.640625,0.136852395
604.232,0.679374389,0.6796875,0.135874878
604.24,0.678396872,0.71484375,0.135874878
604.248,0.678396872,0.75,0.135874878
604.256,0.677419355,0.765625,0.135874878
604.264,0.676441838,0.775390625,0.135874878
604.272,0.676441838,0.76953125,0.135874878
604.28,0.675464321,0.744140625,0.134897361
604.288,0.675464321,0.71484375,0.133919844
604.296,0.674486804,0.67578125,0.131964809
604.304,0.674486804,0.62890625,0.130009775
604.312,0.673509286,0.595703125,0.126099707
604.32,0.673509286,0.564453125,0.122189638
604.328,0.672531769,0.5390625,0.117302053
604.336,0.672531769,0.51953125,0.112414467
604.344,0.671554252,0.505859375,0.107526882
604.352,0.671554252,0.490234375,0.102639296
604.36,0.671554252,0.484375,0.097751711
604.368,0.671554252,0.470703125,0.092864125
604.376,0.670576735,0.474609375,0.086021505
604.384,0.670576735,0.474609375,0.080156403
604.392,0.670576735,0.474609375,0.073313783
604.4,0.670576735,0.470703125,0.066471163
604.408,0.669599218,0.470703125,0.059628543
604.416,0.669599218,0.474609375,0.052785924
604.424,0.669599218,0.470703125,0.046920821
604.432,0.668621701,0.48046875,0.042033236
604.44,0.668621701,0.48046875,0.036168133
604.448,0.667644184,0.474609375,0.03030303
604.456,0.667644184,0.474609375,0.024437928
604.464,0.667644184,0.474609375,0.019550342
604.472,0.667644184,0.48046875,0.014662757
604.48,0.667644184,0.484375,0.010752688
604.488,0.667644184,0.484375,0.00684262
604.496,0.667644184,0.474609375,0.003910068
604.504,0.668621701,0.474609375,0.001955034
604.512,0.669599218,0.490234375,0.000977517
604.52,0.671554252,0.490234375,0
604.528,0.674486804,0.490234375,0
604.536,0.678396872,0.484375,0.000977517
604.544,0.683284457,0.494140625,0.000977517
604.552,0.68914956,0.494140625,0.002932551
604.56,0.694037146,0.490234375,0.003910068
604.568,0.699902248,0.494140625,0.00684262
604.576,0.705767351,0.494140625,0.008797654
604.584,0.711632454,0.5,0.012707722
604.592,0.717497556,0.494140625,0.015640274
604.6,0.722385142,0.5,0.018572825
604.608,0.727272727,0.5,0.021505376
604.616,0.731182796,0.5,0.023460411
604.624,0.734115347,0.509765625,0.025415445
604.632,0.737047898,0.525390625,0.027370479
604.64,0.739002933,0.560546875,0.028347996
604.648,0.73998045,0.583984375,0.029325513
604.656,0.740957967,0.609375,0.03030303
604.664,0.73998045,0.634765625,0.031280547
604.672,0.73998045,0.609375,0.032258065
604.68,0.739002933,0.583984375,0.033235582
604.688,0.738025415,0.55078125,0.034213099
604.696,0.736070381,0.5390625,0.033235582
604.704,0.734115347,0.525390625,0.033235582
604.712,0.732160313,0.53515625,0.031280547
604.72,0.729227761,0.560546875,0.029325513
604.728,0.727272727,0.53515625,0.026392962
604.736,0.724340176,0.490234375,0.024437928
604.744,0.720430108,0.470703125,0.021505376
604.752,0.717497556,0.4453125,0.019550342
604.76,0.713587488,0.42578125,0.015640274
604.768,0.710654936,0.419921875,0.012707722
604.776,0.706744868,0.419921875,0.008797654
604.784,0.703812317,0.42578125,0.005865103
604.792,0.699902248,0.42578125,0.002932551
604.8,0.69599218,0.42578125,0
604.808,0.693059629,0.42578125,0
604.816,0.690127077,0.439453125,0
604.824,0.688172043,0.5703125,0
604.832,0.685239492,0.869140625,0
604.84,0.683284457,1.115234375,0
604.848,0.68230694,1.12890625,0
604.856,0.681329423,1.103515625,0
604.864,0.680351906,0.705078125,0
604.872,0.679374389,0.25,0
604.88,0.679374389,-0.044921875,0
604.888,0.678396872,-0.1640625,0
604.896,0.678396872,-0.119140625,0
604.904,0.678396872,-0.03515625,0
604.912,0.678396872,0.14453125,0
604.92,0.678396872,0.291015625,0
604.928,0.678396872,0.3359375,0
604.936,0.677419355,0.349609375,0
604.944,0.677419355,0.35546875,0
604.952,0.677419355,0.35546875,0
604.96,0.676441838,0.365234375,0
604.968,0.676441838,0.37109375,0
604.976,0.676441838,0.37109375,0
604.984,0.675464321,0.375,0
604.992,0.675464321,0.375,0
605,0.674486804,0.375,0
605.008,0.673509286,0.375,0
605.016,0.672531769,0.384765625,0
605.024,0.672531769,0.39453125,0
605.032,0.671554252,0.400390625,0
605.04,0.568914956,0.400390625,0
605.048,0.414467253,0.400390625,0
605.056,0.335288368,0.400390625,0.000977517
605.064,0.294232649,0.419921875,0.002932551
605.072,0.271749756,0.4296875,0.005865103
605.08,0.258064516,0.4453125,0.007820137
605.088,0.249266862,0.470703125,0.010752688
605.096,0.242424242,0.494140625,0.013685239
605.104,0.237536657,0.53515625,0.015640274
605.112,0.233626588,0.57421875,0.018572825
605.12,0.22971652,0.615234375,0.020527859
605.128,0.226783969,0.66015625,0.023460411
605.136,0.223851417,0.6953125,0.025415445
605.144,0.220918866,0.73046875,0.027370479
605.152,0.218963832,0.75,0.03030303
605.16,0.217986315,0.76953125,0.032258065
605.168,0.217986315,0.775390625,0.034213099
605.176,0.217008798,0.75,0.035190616
605.184,0.217008798,0.724609375,0.035190616
605.192,0.217986315,0.6953125,0.034213099
605.2,0.217986315,0.6640625,0.034213099
605.208,0.218963832,0.619140625,0.033235582
605.216,0.219941349,0.58984375,0.032258065
605.224,0.221896383,0.564453125,0.03030303
605.232,0.223851417,0.529296875,0.029325513
605.24,0.225806452,0.515625,0.025415445
605.248,0.227761486,0.494140625,0.022482893
605.256,0.230694037,0.490234375,0.017595308
605.264,0.232649071,0.48046875,0.012707722
605.272,0.234604106,0.474609375,0.00684262
605.28,0.237536657,0.470703125,0
605.288,0.239491691,0.474609375,0
605.296,0.241446725,0.48046875,0
605.304,0.24340176,0.474609375,0
605.312,0.245356794,0.484375,0
605.32,0.247311828,0.48046875,0
605.328,0.248289345,0.494140625,0
605.336,0.250244379,0.494140625,0
605.344,0.251221896,0.5,0
605.352,0.252199413,0.494140625,0
605.36,0.253176931,0.505859375,0
605.368,0.254154448,0.505859375,0
605.376,0.254154448,0.515625,0
605.384,0.255131965,0.51953125,0
605.392,0.258064516,0.509765625,0
605.4,0.261974585,0.505859375,0
605.408,0.270772239,0.505859375,0
605.416,0.283479961,0.505859375,0
605.424,0.303030303,0.515625,0
605.432,0.328445748,0.505859375,0
605.44,0.359726295,0.509765625,0
605.448,0.396871945,0.515625,0
605.456,0.432062561,0.509765625,0
605.464,0.46627566,0.515625,0
