Time,PPG,ECG,resp
360.376,0.302052786,-0.041176471,0.327468231
360.384,0.299120235,-0.317647059,0.327468231
360.392,0.295210166,-0.362745098,0.328445748
360.4,0.293255132,-0.201960784,0.329423265
360.408,0.291300098,-0.005882353,0.329423265
360.416,0.288367546,0.062745098,0.330400782
360.424,0.285434995,0.058823529,0.330400782
360.432,0.283479961,0.088235294,0.331378299
360.44,0.28054741,0.21372549,0.332355816
360.448,0.278592375,0.349019608,0.333333333
360.456,0.276637341,0.384313725,0.33431085
360.464,0.274682307,0.380392157,0.335288368
360.472,0.272727273,0.4,0.336265885
360.48,0.270772239,0.384313725,0.337243402
360.488,0.268817204,0.374509804,0.338220919
360.496,0.267839687,0.364705882,0.340175953
360.504,0.26686217,0.358823529,0.342130987
360.512,0.26686217,0.339215686,0.344086022
360.52,0.265884653,0.339215686,0.346041056
360.528,0.264907136,0.329411765,0.348973607
360.536,0.263929619,0.319607843,0.350928641
360.544,0.263929619,0.309803922,0.352883675
360.552,0.262952102,0.294117647,0.35483871
360.56,0.262952102,0.278431373,0.357771261
360.568,0.261974585,0.274509804,0.359726295
360.576,0.260997067,0.258823529,0.361681329
360.584,0.26001955,0.249019608,0.363636364
360.592,0.26001955,0.233333333,0.364613881
360.6,0.26001955,0.21372549,0.366568915
360.608,0.260997067,0.194117647,0.367546432
360.616,0.260997067,0.168627451,0.368523949
360.624,0.260997067,0.143137255,0.369501466
360.632,0.260997067,0.119607843,0.369501466
360.64,0.260997067,0.094117647,0.370478983
360.648,0.26001955,0.062745098,0.3714565
360.656,0.26001955,0.043137255,0.372434018
360.664,0.26001955,0.017647059,0.373411535
360.672,0.26001955,0.003921569,0.374389052
360.68,0.26001955,-0.001960784,0.376344086
360.688,0.26001955,0.007843137,0.377321603
360.696,0.26001955,0.007843137,0.379276637
360.704,0.260997067,0.017647059,0.381231672
360.712,0.260997067,0.033333333,0.383186706
360.72,0.260997067,0.058823529,0.384164223
360.728,0.260997067,0.084313725,0.386119257
360.736,0.26001955,0.119607843,0.388074291
360.744,0.26001955,0.149019608,0.39198436
360.752,0.259042033,0.188235294,0.395894428
360.76,0.259042033,0.219607843,0.400782014
360.768,0.259042033,0.258823529,0.405669599
360.776,0.259042033,0.290196078,0.410557185
360.784,0.259042033,0.319607843,0.41544477
360.792,0.259042033,0.345098039,0.420332356
360.8,0.26001955,0.364705882,0.425219941
360.808,0.261974585,0.384313725,0.430107527
360.816,0.262952102,0.403921569,0.434995112
360.824,0.263929619,0.409803922,0.440860215
360.832,0.264907136,0.415686275,0.446725318
360.84,0.264907136,0.425490196,0.45259042
360.848,0.264907136,0.415686275,0.458455523
360.856,0.26686217,0.419607843,0.464320626
360.864,0.269794721,0.409803922,0.471163245
360.872,0.275659824,0.409803922,0.475073314
360.88,0.288367546,0.403921569,0.479960899
360.888,0.308895406,0.415686275,0.483870968
360.896,0.338220919,0.409803922,0.486803519
360.904,0.368523949,0.415686275,0.48973607
360.912,0.402737048,0.415686275,0.491691105
360.92,0.445747801,0.429411765,0.493646139
360.928,0.493646139,0.439215686,0.495601173
360.936,0.541544477,0.439215686,0.49657869
360.944,0.586510264,0.439215686,0.49657869
360.952,0.626588465,0.449019608,0.49657869
360.96,0.659824047,0.454901961,0.49657869
360.968,0.687194526,0.454901961,0.494623656
360.976,0.708699902,0.460784314,0.493646139
360.984,0.725317693,0.464705882,0.490713587
360.992,0.737047898,0.470588235,0.488758553
361,0.743890518,0.464705882,0.485826002
361.008,0.747800587,0.460784314,0.482893451
361.016,0.750733138,0.460784314,0.478983382
361.024,0.753665689,0.464705882,0.476050831
361.032,0.755620723,0.460784314,0.472140762
361.04,0.75659824,0.454901961,0.469208211
361.048,0.75659824,0.460784314,0.465298143
361.056,0.755620723,0.460784314,0.462365591
361.064,0.753665689,0.454901961,0.458455523
361.072,0.749755621,0.454901961,0.454545455
361.08,0.743890518,0.449019608,0.450635386
361.088,0.736070381,0.464705882,0.446725318
361.096,0.72629521,0.464705882,0.442815249
361.104,0.715542522,0.454901961,0.439882698
361.112,0.7028348,0.454901961,0.436950147
361.12,0.688172043,0.460784314,0.434995112
361.128,0.672531769,0.454901961,0.431085044
361.136,0.653958944,0.454901961,0.428152493
361.144,0.634408602,0.439215686,0.424242424
361.152,0.612903226,0.425490196,0.421309873
361.16,0.591397849,0.403921569,0.416422287
361.168,0.569892473,0.390196078,0.412512219
361.176,0.549364614,0.394117647,0.408602151
361.184,0.529814272,0.390196078,0.404692082
361.192,0.512218964,0.4,0.399804497
361.2,0.497556207,0.4,0.395894428
361.208,0.485826002,0.403921569,0.39198436
361.216,0.474095797,0.394117647,0.389051808
361.224,0.464320626,0.384313725,0.384164223
361.232,0.454545455,0.384313725,0.379276637
361.24,0.446725318,0.390196078,0.374389052
361.248,0.438905181,0.384313725,0.369501466
361.256,0.431085044,0.384313725,0.364613881
361.264,0.423264907,0.380392157,0.359726295
361.272,0.41544477,0.384313725,0.355816227
361.28,0.406647116,0.380392157,0.350928641
361.288,0.398826979,0.384313725,0.346041056
361.296,0.391006843,0.380392157,0.34115347
361.304,0.38514174,0.384313725,0.335288368
361.312,0.377321603,0.374509804,0.330400782
361.32,0.370478983,0.380392157,0.324535679
361.328,0.362658847,0.384313725,0.319648094
361.336,0.355816227,0.380392157,0.313782991
361.344,0.348973607,0.380392157,0.308895406
361.352,0.342130987,0.374509804,0.303030303
361.36,0.336265885,0.364705882,0.298142717
361.368,0.329423265,0.339215686,0.293255132
361.376,0.323558162,0.3,0.288367546
361.384,0.31769306,0.390196078,0.282502444
361.392,0.312805474,0.645098039,0.277614858
361.4,0.307917889,0.831372549,0.272727273
361.408,0.304985337,0.419607843,0.267839687
361.416,0.301075269,-0.082352941,0.262952102
361.424,0.296187683,-0.32745098,0.258064516
361.432,0.292277615,-0.388235294,0.253176931
361.44,0.288367546,-0.237254902,0.248289345
361.448,0.284457478,-0.037254902,0.24340176
361.456,0.28054741,0.052941176,0.238514174
361.464,0.277614858,0.039215686,0.234604106
361.472,0.274682307,0.033333333,0.22971652
361.48,0.271749756,0.158823529,0.225806452
361.488,0.269794721,0.3,0.221896383
361.496,0.267839687,0.345098039,0.218963832
361.504,0.26686217,0.354901961,0.216031281
361.512,0.265884653,0.370588235,0.213098729
361.52,0.263929619,0.374509804,0.210166178
361.528,0.261974585,0.354901961,0.207233627
361.536,0.26001955,0.345098039,0.205278592
361.544,0.259042033,0.323529412,0.202346041
361.552,0.257086999,0.319607843,0.200391007
361.56,0.256109482,0.31372549,0.198435973
361.568,0.255131965,0.290196078,0.196480938
361.576,0.253176931,0.278431373,0.194525904
361.584,0.252199413,0.284313725,0.19257087
361.592,0.252199413,0.264705882,0.190615836
361.6,0.251221896,0.249019608,0.189638319
361.608,0.252199413,0.245098039,0.186705767
361.616,0.252199413,0.233333333,0.184750733
361.624,0.251221896,0.219607843,0.182795699
361.632,0.251221896,0.2,0.179863148
361.64,0.250244379,0.184313725,0.177908113
361.648,0.250244379,0.164705882,0.174975562
361.656,0.249266862,0.149019608,0.172043011
361.664,0.249266862,0.129411765,0.169110459
361.672,0.249266862,0.098039216,0.166177908
361.68,0.250244379,0.068627451,0.163245357
361.688,0.250244379,0.052941176,0.160312805
361.696,0.251221896,0.029411765,0.158357771
361.704,0.251221896,0.01372549,0.15542522
361.712,0.252199413,-0.005882353,0.153470186
361.72,0.252199413,-0.011764706,0.151515152
361.728,0.252199413,-0.015686275,0.149560117
361.736,0.252199413,-0.001960784,0.147605083
361.744,0.252199413,0.003921569,0.146627566
361.752,0.252199413,0.017647059,0.144672532
361.76,0.252199413,0.043137255,0.143695015
361.768,0.252199413,0.078431373,0.144672532
361.776,0.252199413,0.119607843,0.144672532
361.784,0.252199413,0.149019608,0.146627566
361.792,0.252199413,0.188235294,0.1485826
361.8,0.252199413,0.223529412,0.151515152
361.808,0.252199413,0.264705882,0.154447703
361.816,0.252199413,0.3,0.157380254
361.824,0.252199413,0.323529412,0.161290323
361.832,0.252199413,0.349019608,0.164222874
361.84,0.252199413,0.374509804,0.168132942
361.848,0.252199413,0.394117647,0.171065494
361.856,0.252199413,0.415686275,0.174975562
361.864,0.252199413,0.425490196,0.177908113
361.872,0.252199413,0.435294118,0.181818182
361.88,0.252199413,0.435294118,0.184750733
361.888,0.252199413,0.445098039,0.188660802
361.896,0.253176931,0.439215686,0.190615836
361.904,0.255131965,0.439215686,0.193548387
361.912,0.26001955,0.435294118,0.196480938
361.92,0.268817204,0.449019608,0.198435973
361.928,0.283479961,0.445098039,0.19941349
361.936,0.305962854,0.454901961,0.200391007
361.944,0.336265885,0.454901961,0.201368524
361.952,0.374389052,0.464705882,0.201368524
361.96,0.419354839,0.464705882,0.201368524
361.968,0.46627566,0.474509804,0.200391007
361.976,0.514173998,0.480392157,0.19941349
361.984,0.560117302,0.484313725,0.198435973
361.992,0.600195503,0.494117647,0.196480938
362,0.630498534,0.5,0.194525904
362.008,0.653958944,0.505882353,0.19257087
362.016,0.674486804,0.505882353,0.189638319
362.024,0.692082111,0.505882353,0.187683284
362.032,0.705767351,0.505882353,0.184750733
362.04,0.715542522,0.509803922,0.181818182
362.048,0.723362659,0.505882353,0.179863148
362.056,0.729227761,0.505882353,0.176930596
362.064,0.73313783,0.505882353,0.174975562
362.072,0.736070381,0.505882353,0.173020528
362.08,0.737047898,0.5,0.171065494
362.088,0.738025415,0.505882353,0.168132942
362.096,0.736070381,0.505882353,0.166177908
362.104,0.732160313,0.505882353,0.164222874
362.112,0.728250244,0.505882353,0.161290323
362.12,0.723362659,0.505882353,0.160312805
362.128,0.717497556,0.505882353,0.159335288
362.136,0.709677419,0.505882353,0.159335288
362.144,0.699902248,0.509803922,0.160312805
362.152,0.688172043,0.509803922,0.160312805
362.16,0.674486804,0.490196078,0.160312805
362.168,0.65884653,0.480392157,0.161290323
362.176,0.642228739,0.460784314,0.16226784
362.184,0.622678397,0.449019608,0.163245357
362.192,0.603128055,0.449019608,0.165200391
362.2,0.58455523,0.445098039,0.166177908
362.208,0.565982405,0.454901961,0.168132942
362.216,0.54740958,0.454901961,0.170087977
362.224,0.529814272,0.454901961,0.172043011
362.232,0.513196481,0.454901961,0.173020528
362.24,0.497556207,0.449019608,0.174975562
362.248,0.483870968,0.439215686,0.176930596
362.256,0.472140762,0.439215686,0.177908113
362.264,0.462365591,0.435294118,0.179863148
362.272,0.454545455,0.439215686,0.180840665
362.28,0.446725318,0.435294118,0.182795699
362.288,0.438905181,0.445098039,0.184750733
362.296,0.433040078,0.435294118,0.186705767
362.304,0.426197458,0.435294118,0.188660802
362.312,0.420332356,0.429411765,0.190615836
362.32,0.412512219,0.435294118,0.19257087
362.328,0.405669599,0.429411765,0.193548387
362.336,0.397849462,0.429411765,0.195503421
362.344,0.391006843,0.425490196,0.197458456
362.352,0.384164223,0.429411765,0.19941349
362.36,0.377321603,0.425490196,0.201368524
362.368,0.370478983,0.425490196,0.203323558
362.376,0.363636364,0.409803922,0.205278592
362.384,0.357771261,0.394117647,0.207233627
362.392,0.351906158,0.339215686,0.208211144
362.4,0.346041056,0.394117647,0.210166178
362.408,0.342130987,0.629411765,0.212121212
362.416,0.337243402,0.925490196,0.215053763
362.424,0.332355816,0.6,0.217986315
362.432,0.327468231,0.062745098,0.220918866
362.44,0.322580645,-0.256862745,0.2228739
362.448,0.31769306,-0.352941176,0.225806452
362.456,0.312805474,-0.252941176,0.228739003
362.464,0.307917889,-0.037254902,0.231671554
362.472,0.30400782,0.068627451,0.234604106
362.48,0.300097752,0.084313725,0.23655914
362.488,0.296187683,0.078431373,0.239491691
362.496,0.293255132,0.178431373,0.242424242
362.504,0.291300098,0.323529412,0.244379277
362.512,0.289345064,0.384313725,0.247311828
362.52,0.286412512,0.4,0.249266862
362.528,0.284457478,0.403921569,0.252199413
362.536,0.282502444,0.409803922,0.254154448
362.544,0.279569892,0.384313725,0.257086999
362.552,0.277614858,0.380392157,0.259042033
362.56,0.275659824,0.370588235,0.261974585
362.568,0.27370479,0.364705882,0.264907136
362.576,0.271749756,0.345098039,0.267839687
362.584,0.270772239,0.339215686,0.271749756
362.592,0.268817204,0.335294118,0.274682307
362.6,0.268817204,0.329411765,0.278592375
362.608,0.267839687,0.31372549,0.282502444
362.616,0.267839687,0.3,0.286412512
362.624,0.26686217,0.290196078,0.290322581
362.632,0.265884653,0.274509804,0.293255132
362.64,0.264907136,0.264705882,0.2971652
362.648,0.263929619,0.245098039,0.300097752
362.656,0.262952102,0.233333333,0.30400782
362.664,0.261974585,0.209803922,0.306940371
362.672,0.260997067,0.188235294,0.309872923
362.68,0.260997067,0.164705882,0.312805474
362.688,0.260997067,0.143137255,0.315738025
362.696,0.260997067,0.119607843,0.31769306
362.704,0.261974585,0.098039216,0.319648094
362.712,0.261974585,0.074509804,0.321603128
362.72,0.262952102,0.058823529,0.323558162
362.728,0.262952102,0.033333333,0.325513196
362.736,0.262952102,0.033333333,0.326490714
362.744,0.262952102,0.029411765,0.328445748
362.752,0.262952102,0.043137255,0.330400782
362.76,0.261974585,0.049019608,0.333333333
362.768,0.261974585,0.062745098,0.337243402
362.776,0.260997067,0.084313725,0.34115347
362.784,0.26001955,0.11372549,0.345063539
362.792,0.26001955,0.143137255,0.34799609
362.8,0.26001955,0.184313725,0.351906158
362.808,0.26001955,0.219607843,0.35483871
362.816,0.26001955,0.254901961,0.358748778
362.824,0.259042033,0.284313725,0.362658847
362.832,0.259042033,0.319607843,0.366568915
362.84,0.258064516,0.345098039,0.3714565
362.848,0.258064516,0.370588235,0.376344086
362.856,0.258064516,0.390196078,0.381231672
362.864,0.259042033,0.415686275,0.386119257
362.872,0.259042033,0.435294118,0.391006843
362.88,0.26001955,0.445098039,0.395894428
362.888,0.260997067,0.454901961,0.400782014
362.896,0.260997067,0.454901961,0.406647116
362.904,0.262952102,0.460784314,0.412512219
362.912,0.263929619,0.454901961,0.417399804
362.92,0.265884653,0.460784314,0.423264907
362.928,0.269794721,0.454901961,0.428152493
362.936,0.277614858,0.454901961,0.433040078
362.944,0.291300098,0.460784314,0.438905181
362.952,0.313782991,0.464705882,0.442815249
362.96,0.344086022,0.460784314,0.447702835
362.968,0.381231672,0.470588235,0.451612903
362.976,0.425219941,0.474509804,0.454545455
362.984,0.47311828,0.480392157,0.457478006
362.992,0.514173998,0.484313725,0.45943304
363,0.551319648,0.494117647,0.460410557
363.008,0.589442815,0.5,0.461388074
363.016,0.623655914,0.505882353,0.462365591
363.024,0.653958944,0.509803922,0.463343109
363.032,0.677419355,0.515686275,0.463343109
363.04,0.696969697,0.509803922,0.463343109
363.048,0.710654936,0.509803922,0.462365591
363.056,0.721407625,0.519607843,0.461388074
363.064,0.729227761,0.515686275,0.45943304
363.072,0.735092864,0.515686275,0.457478006
363.08,0.739002933,0.509803922,0.455522972
363.088,0.740957967,0.509803922,0.45259042
363.096,0.740957967,0.505882353,0.449657869
363.104,0.73998045,0.505882353,0.445747801
363.112,0.738025415,0.505882353,0.443792766
363.12,0.736070381,0.505882353,0.440860215
363.128,0.73313783,0.494117647,0.438905181
363.136,0.729227761,0.505882353,0.43597263
363.144,0.723362659,0.505882353,0.434017595
363.152,0.715542522,0.505882353,0.432062561
363.16,0.705767351,0.505882353,0.42913001
363.168,0.694037146,0.5,0.427174976
363.176,0.680351906,0.505882353,0.425219941
363.184,0.664711632,0.505882353,0.423264907
363.192,0.648093842,0.5,0.421309873
363.2,0.632453568,0.484313725,0.419354839
363.208,0.613880743,0.470588235,0.417399804
363.216,0.593352884,0.454901961,0.416422287
363.224,0.572825024,0.439215686,0.414467253
363.232,0.552297165,0.435294118,0.412512219
363.24,0.532746823,0.435294118,0.410557185
363.248,0.515151515,0.445098039,0.408602151
363.256,0.498533724,0.449019608,0.407624633
363.264,0.484848485,0.439215686,0.406647116
363.272,0.47311828,0.435294118,0.404692082
363.28,0.462365591,0.435294118,0.403714565
363.288,0.453567937,0.435294118,0.402737048
363.296,0.446725318,0.429411765,0.401759531
363.304,0.440860215,0.429411765,0.400782014
363.312,0.434017595,0.419607843,0.399804497
363.32,0.426197458,0.429411765,0.397849462
363.328,0.419354839,0.425490196,0.395894428
363.336,0.411534702,0.429411765,0.394916911
363.344,0.402737048,0.419607843,0.393939394
363.352,0.394916911,0.425490196,0.39198436
363.36,0.387096774,0.425490196,0.391006843
363.368,0.379276637,0.429411765,0.390029326
363.376,0.3714565,0.419607843,0.389051808
363.384,0.364613881,0.425490196,0.388074291
363.392,0.358748778,0.435294118,0.388074291
363.4,0.353861193,0.419607843,0.386119257
363.408,0.348973607,0.415686275,0.38514174
363.416,0.343108504,0.409803922,0.384164223
363.424,0.338220919,0.390196078,0.382209189
363.432,0.332355816,0.345098039,0.381231672
363.44,0.327468231,0.335294118,0.380254154
363.448,0.321603128,0.564705882,0.37829912
363.456,0.316715543,0.88627451,0.377321603
363.464,0.311827957,0.641176471,0.376344086
363.472,0.306940371,0.129411765,0.375366569
363.48,0.303030303,-0.243137255,0.373411535
363.488,0.298142717,-0.37254902,0.3714565
363.496,0.295210166,-0.292156863,0.370478983
363.504,0.293255132,-0.066666667,0.368523949
363.512,0.290322581,0.039215686,0.367546432
363.52,0.287390029,0.058823529,0.366568915
363.528,0.284457478,0.043137255,0.365591398
363.536,0.282502444,0.143137255,0.364613881
363.544,0.279569892,0.284313725,0.363636364
363.552,0.277614858,0.364705882,0.363636364
363.56,0.275659824,0.370588235,0.362658847
363.568,0.27370479,0.380392157,0.361681329
363.576,0.271749756,0.384313725,0.361681329
363.584,0.270772239,0.374509804,0.360703812
363.592,0.269794721,0.364705882,0.360703812
363.6,0.269794721,0.349019608,0.359726295
363.608,0.269794721,0.339215686,0.359726295
363.616,0.268817204,0.335294118,0.358748778
363.624,0.267839687,0.319607843,0.358748778
363.632,0.26686217,0.31372549,0.358748778
363.64,0.265884653,0.294117647,0.357771261
363.648,0.264907136,0.290196078,0.357771261
363.656,0.263929619,0.278431373,0.357771261
363.664,0.262952102,0.264705882,0.357771261
363.672,0.261974585,0.245098039,0.356793744
363.68,0.260997067,0.229411765,0.356793744
363.688,0.260997067,0.219607843,0.356793744
363.696,0.260997067,0.2,0.356793744
363.704,0.261974585,0.188235294,0.355816227
363.712,0.261974585,0.164705882,0.355816227
363.72,0.261974585,0.133333333,0.355816227
363.728,0.261974585,0.109803922,0.355816227
363.736,0.261974585,0.088235294,0.35483871
363.744,0.260997067,0.058823529,0.35483871
363.752,0.260997067,0.039215686,0.35483871
363.76,0.260997067,0.01372549,0.35483871
363.768,0.260997067,-0.001960784,0.353861193
363.776,0.260997067,-0.011764706,0.353861193
363.784,0.260997067,-0.011764706,0.353861193
363.792,0.260997067,-0.011764706,0.35483871
363.8,0.261974585,0.003921569,0.35483871
363.808,0.261974585,0.017647059,0.355816227
363.816,0.260997067,0.039215686,0.356793744
363.824,0.260997067,0.062745098,0.357771261
363.832,0.26001955,0.098039216,0.359726295
363.84,0.259042033,0.123529412,0.360703812
363.848,0.258064516,0.164705882,0.363636364
363.856,0.257086999,0.2,0.366568915
363.864,0.256109482,0.229411765,0.369501466
363.872,0.256109482,0.264705882,0.373411535
363.88,0.256109482,0.303921569,0.379276637
363.888,0.255131965,0.329411765,0.384164223
363.896,0.256109482,0.349019608,0.390029326
363.904,0.257086999,0.374509804,0.395894428
363.912,0.257086999,0.390196078,0.400782014
363.92,0.257086999,0.409803922,0.405669599
363.928,0.258064516,0.403921569,0.410557185
363.936,0.258064516,0.409803922,0.41544477
363.944,0.258064516,0.415686275,0.420332356
363.952,0.259042033,0.409803922,0.425219941
363.96,0.260997067,0.409803922,0.430107527
363.968,0.264907136,0.415686275,0.43597263
363.976,0.27370479,0.403921569,0.439882698
363.984,0.288367546,0.409803922,0.443792766
363.992,0.305962854,0.403921569,0.446725318
364,0.329423265,0.409803922,0.449657869
364.008,0.363636364,0.419607843,0.451612903
364.016,0.405669599,0.409803922,0.453567937
364.024,0.45259042,0.425490196,0.453567937
364.032,0.501466276,0.435294118,0.454545455
364.04,0.549364614,0.454901961,0.453567937
364.048,0.593352884,0.454901961,0.45259042
364.056,0.631476051,0.460784314,0.450635386
364.064,0.661779081,0.470588235,0.448680352
364.072,0.687194526,0.460784314,0.445747801
364.08,0.706744868,0.464705882,0.443792766
364.088,0.720430108,0.470588235,0.439882698
364.096,0.729227761,0.460784314,0.43597263
364.104,0.735092864,0.474509804,0.431085044
364.112,0.739002933,0.464705882,0.425219941
364.12,0.742913001,0.464705882,0.418377322
364.128,0.744868035,0.460784314,0.411534702
364.136,0.746823069,0.470588235,0.404692082
364.144,0.746823069,0.454901961,0.397849462
364.152,0.745845552,0.460784314,0.39198436
364.16,0.743890518,0.454901961,0.38514174
364.168,0.73998045,0.460784314,0.37829912
364.176,0.735092864,0.464705882,0.370478983
364.184,0.728250244,0.480392157,0.362658847
364.192,0.720430108,0.464705882,0.35483871
364.2,0.711632454,0.460784314,0.347018573
364.208,0.699902248,0.470588235,0.339198436
364.216,0.687194526,0.480392157,0.331378299
364.224,0.672531769,0.460784314,0.324535679
364.232,0.654936461,0.454901961,0.316715543
364.24,0.636363636,0.445098039,0.309872923
364.248,0.616813294,0.419607843,0.303030303
364.256,0.595307918,0.403921569,0.296187683
364.264,0.573802542,0.4,0.289345064
364.272,0.552297165,0.409803922,0.282502444
364.28,0.531769306,0.425490196,0.275659824
364.288,0.513196481,0.425490196,0.269794721
364.296,0.49657869,0.403921569,0.263929619
364.304,0.483870968,0.419607843,0.258064516
364.312,0.471163245,0.409803922,0.253176931
364.32,0.45943304,0.409803922,0.247311828
364.328,0.449657869,0.4,0.241446725
364.336,0.440860215,0.394117647,0.23655914
364.344,0.433040078,0.4,0.22971652
364.352,0.425219941,0.403921569,0.223851417
364.36,0.417399804,0.4,0.217008798
364.368,0.410557185,0.403921569,0.211143695
364.376,0.402737048,0.390196078,0.204301075
364.384,0.394916911,0.4,0.198435973
364.392,0.389051808,0.4,0.19257087
364.4,0.382209189,0.384313725,0.187683284
364.408,0.375366569,0.384313725,0.181818182
364.416,0.368523949,0.384313725,0.176930596
364.424,0.361681329,0.384313725,0.171065494
364.432,0.355816227,0.384313725,0.166177908
364.44,0.348973607,0.384313725,0.160312805
364.448,0.343108504,0.384313725,0.154447703
364.456,0.337243402,0.358823529,0.149560117
364.464,0.331378299,0.309803922,0.144672532
364.472,0.325513196,0.380392157,0.140762463
364.48,0.319648094,0.584313725,0.136852395
364.488,0.314760508,0.876470588,0.132942326
364.496,0.309872923,0.505882353,0.129032258
364.504,0.306940371,0.017647059,0.12512219
364.512,0.303030303,-0.298039216,0.121212121
364.52,0.299120235,-0.382352941,0.11827957
364.528,0.294232649,-0.27254902,0.115347019
364.536,0.291300098,-0.041176471,0.112414467
364.544,0.287390029,0.062745098,0.110459433
364.552,0.283479961,0.068627451,0.108504399
364.56,0.28054741,0.049019608,0.106549365
364.568,0.276637341,0.143137255,0.105571848
364.576,0.27370479,0.284313725,0.103616813
364.584,0.271749756,0.358823529,0.102639296
364.592,0.269794721,0.374509804,0.101661779
364.6,0.267839687,0.394117647,0.101661779
364.608,0.26686217,0.390196078,0.100684262
364.616,0.264907136,0.374509804,0.100684262
364.624,0.263929619,0.364705882,0.100684262
364.632,0.262952102,0.364705882,0.101661779
364.64,0.260997067,0.345098039,0.101661779
364.648,0.26001955,0.335294118,0.102639296
364.656,0.259042033,0.319607843,0.103616813
364.664,0.257086999,0.303921569,0.10459433
364.672,0.256109482,0.309803922,0.106549365
364.68,0.255131965,0.294117647,0.107526882
364.688,0.255131965,0.278431373,0.108504399
364.696,0.255131965,0.268627451,0.108504399
364.704,0.254154448,0.258823529,0.109481916
364.712,0.254154448,0.245098039,0.110459433
364.72,0.254154448,0.233333333,0.11143695
364.728,0.253176931,0.209803922,0.112414467
364.736,0.253176931,0.194117647,0.113391984
364.744,0.252199413,0.174509804,0.114369501
364.752,0.252199413,0.149019608,0.114369501
364.76,0.251221896,0.123529412,0.114369501
364.768,0.251221896,0.103921569,0.114369501
364.776,0.251221896,0.074509804,0.114369501
364.784,0.251221896,0.052941176,0.114369501
364.792,0.251221896,0.033333333,0.115347019
364.8,0.252199413,0.029411765,0.116324536
364.808,0.252199413,0.01372549,0.116324536
364.816,0.252199413,0.007843137,0.117302053
364.824,0.252199413,0.017647059,0.117302053
364.832,0.251221896,0.033333333,0.11827957
364.84,0.250244379,0.049019608,0.119257087
364.848,0.250244379,0.068627451,0.121212121
364.856,0.250244379,0.098039216,0.124144673
364.864,0.249266862,0.129411765,0.127077224
364.872,0.249266862,0.168627451,0.130987292
364.88,0.249266862,0.203921569,0.134897361
364.888,0.250244379,0.239215686,0.138807429
364.896,0.250244379,0.268627451,0.143695015
364.904,0.251221896,0.309803922,0.1485826
364.912,0.251221896,0.339215686,0.153470186
364.92,0.251221896,0.374509804,0.159335288
364.928,0.251221896,0.390196078,0.165200391
364.936,0.251221896,0.409803922,0.171065494
364.944,0.251221896,0.429411765,0.175953079
364.952,0.251221896,0.445098039,0.180840665
364.96,0.251221896,0.454901961,0.18572825
364.968,0.251221896,0.460784314,0.190615836
364.976,0.251221896,0.454901961,0.195503421
364.984,0.251221896,0.454901961,0.200391007
364.992,0.252199413,0.460784314,0.205278592
365,0.255131965,0.454901961,0.208211144
365.008,0.261974585,0.454901961,0.212121212
365.016,0.27370479,0.454901961,0.215053763
365.024,0.292277615,0.454901961,0.217986315
365.032,0.318670577,0.464705882,0.220918866
365.04,0.35483871,0.470588235,0.2228739
365.048,0.396871945,0.480392157,0.224828935
365.056,0.444770283,0.480392157,0.226783969
365.064,0.493646139,0.484313725,0.227761486
365.072,0.550342131,0.494117647,0.22971652
365.08,0.601173021,0.5,0.230694037
